Date,SP500,VIX,10Y_Treasury_Yield,Fed_Funds_Rate,USD_Index,CPI,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2015-01-16,2019.4200439453125,20.950000762939453,2.4585112746335844,4.174439832249895,96.07962448110835,258.433757745147,19.089773178100586,,24.166738510131836,15.458746910095215,44.755794525146484,17.69428253173828,36.54784393310547,,16.92196273803711,58.50445556640625,30.770984649658203
2015-01-20,2022.550048828125,19.889999389648438,2.7280728504951046,2.0699333627523795,102.42201009121132,261.5037676933582,19.121681213378906,,24.195648193359375,15.392932891845703,45.07471466064453,17.8432674407959,36.696197509765625,,16.963729858398438,58.50445556640625,30.594322204589844
2015-01-21,2032.1199951171875,18.850000381469727,3.5296322368059485,3.671802080515271,100.09735510003937,319.8958785473029,19.3091983795166,,24.6871395111084,15.432422637939453,45.442718505859375,17.873947143554688,36.874229431152344,,17.127307891845703,58.62083053588867,30.79306983947754
2015-01-22,2063.14990234375,16.399999618530273,2.3487346516301044,3.921122331649334,99.22445790030879,245.7368416707946,19.55255126953125,,24.80278778076172,15.814112663269043,46.17051696777344,18.16753578186035,37.24510955810547,,17.054222106933594,59.319210052490234,31.37165069580078
2015-01-23,2051.820068359375,16.65999984741211,2.7303616213380453,0.6792712492263341,98.98087178236231,243.4848544457936,19.249347686767578,,24.626110076904297,15.643012046813965,45.78617477416992,18.163148880004883,36.8297119140625,,17.102951049804688,58.97834014892578,31.327503204345703
2015-01-26,2057.090087890625,15.520000457763672,3.962939903482534,1.8473212623324078,104.76020157524493,318.33905346559874,19.3331356048584,,24.979476928710938,15.721985816955566,45.843421936035156,18.088651657104492,36.8297119140625,,17.092514038085938,59.28596496582031,31.49090576171875
2015-01-27,2029.550048828125,17.219999313354492,2.4991844553958993,1.3469585249294753,103.73555576227089,292.39421878177086,19.20147705078125,,24.96341323852539,15.55087947845459,45.23826599121094,17.567203521728516,36.40690612792969,,17.11686897277832,58.86194610595703,31.239152908325195
2015-01-28,2002.1600341796875,20.440000534057617,3.285586096034029,0.16319760196867467,98.29378067034217,310.40853337651237,18.854389190673828,,23.980417251586914,15.267899513244629,44.84574508666992,17.536529541015625,35.984073638916016,,16.97068214416504,58.013954162597656,30.832822799682617
2015-01-29,2021.25,18.760000228881836,3.481036422155106,2.7474670931313487,100.87795405066372,257.11693846726365,19.101743698120117,,24.06072998046875,15.392932891845703,45.360931396484375,17.703052520751953,36.273372650146484,,17.196922302246094,58.50445556640625,31.252391815185547
2015-01-30,1994.989990234375,20.969999313354492,2.116126031799994,4.270638603587311,103.47296745535493,317.7633675341299,19.02593994140625,,24.269535064697266,15.142849922180176,44.62494659423828,17.48394775390625,35.6205940246582,,16.817550659179688,57.58991622924805,30.912321090698242
2015-02-02,2020.8499755859375,19.43000030517578,2.1626289824631986,2.620860505925482,95.7451046181864,248.97692313978183,19.19748878479004,,25.011592864990234,15.386356353759766,45.28733444213867,17.663616180419922,36.04340744018555,,16.890642166137695,57.91415786743164,31.190561294555664
2015-02-03,2050.030029296875,17.329999923706055,4.372213843133333,0.5167762888972814,100.10392721348707,285.8502338618052,19.620378494262695,,25.695833206176758,15.643012046813965,46.02332305908203,17.86517333984375,36.362396240234375,,16.953290939331055,58.30491256713867,31.853057861328125
2015-02-04,2041.510009765625,18.329999923706055,4.414080082686398,2.789476727558739,104.69439375675879,302.4779520574442,19.492712020874023,,25.27179527282715,15.603531837463379,45.67169189453125,17.90022850036621,36.37723159790039,,16.747940063476562,57.573299407958984,32.065059661865234
2015-02-05,2062.52001953125,16.850000381469727,4.020993370291153,1.961897486930434,101.93209542218868,269.3333742299707,19.963476181030273,,25.634790420532227,15.76147174835205,46.0641975402832,18.066747665405273,36.56267547607422,,16.90107536315918,58.54600524902344,32.26381301879883
2015-02-06,2055.469970703125,17.290000915527344,2.7615344229334267,3.0749628763295274,95.70916191438569,318.23167902289015,19.915603637695312,,25.641225814819336,15.886509895324707,45.957889556884766,18.009782791137695,36.39947509765625,,16.204992294311523,58.013954162597656,32.215240478515625
2015-02-09,2046.739990234375,18.549999237060547,3.1003812343490034,0.5653298486190449,103.41439759956245,277.27733985489095,19.891660690307617,,25.66692543029785,15.807538032531738,45.83523178100586,17.98348617553711,36.12502670288086,,16.062292098999023,57.332191467285156,32.091575622558594
2015-02-10,2068.590087890625,17.229999542236328,2.305095587111947,1.6431003784855893,101.17694586188591,294.3229732337952,20.039276123046875,,25.65407371520996,15.932579040527344,46.08873748779297,18.25078773498535,36.54784393310547,,16.39293098449707,58.29660415649414,32.484649658203125
2015-02-11,2068.530029296875,16.959999084472656,3.2379422752781757,0.5735596880099862,101.44423169629816,306.5780624403503,20.007356643676758,,25.474180221557617,15.932579040527344,46.105098724365234,18.320903778076172,36.71845626831055,,16.037925720214844,58.354820251464844,32.49348831176758
2015-02-12,2088.47998046875,15.34000015258789,2.085971302788046,0.9667950590375213,95.28337450383384,276.7014631965274,20.350454330444336,,25.808277130126953,16.090518951416016,46.53850173950195,18.57066535949707,36.88906478881836,,15.964834213256836,58.562652587890625,32.87773132324219
2015-02-13,2096.989990234375,14.6899995803833,4.273301005196956,4.937947177039775,103.28530259581508,287.4885460839334,20.52200698852539,,26.3543643951416,16.07735824584961,46.751121520996094,18.688980102539062,36.71845626831055,,15.721207618713379,58.7954216003418,33.07647705078125
2015-02-17,2100.340087890625,15.800000190734863,3.300170052944527,4.97828761240437,97.14854606424998,243.92428580702352,20.54593849182129,,26.434673309326172,16.130008697509766,46.81653594970703,18.697744369506836,36.725868225097656,,15.707286834716797,59.21943283081055,33.00141525268555
2015-02-18,2099.679931640625,15.449999809265137,3.3667756983581993,2.95530080178894,95.40330161051513,310.92245365641344,20.60179901123047,,26.119861602783203,16.031291961669922,47.07822036743164,18.71527862548828,36.926151275634766,,16.079700469970703,59.28596496582031,32.983741760253906
2015-02-19,2097.449951171875,15.289999961853027,2.4621361388138174,4.081121723116441,97.01136542590378,284.9826002214018,20.657644271850586,,25.99779510498047,15.965487480163574,47.15998458862305,18.781003952026367,36.68877410888672,,15.898713111877441,59.38571548461914,33.085330963134766
2015-02-20,2110.300048828125,14.300000190734863,4.4239615694113965,1.702011019249709,96.786288767543,260.167892764984,20.717487335205078,,25.87251091003418,16.08393669128418,47.560691833496094,18.877408981323242,36.79262161254883,,15.902182579040527,60.00925064086914,33.31940841674805
2015-02-23,2109.659912109375,14.5600004196167,4.2370683760691215,3.395285587100881,100.08538891497707,266.53522013387084,20.69355010986328,,25.76650619506836,16.044456481933594,47.356266021728516,18.890552520751953,36.89646911621094,,16.010086059570312,60.28358459472656,33.288482666015625
2015-02-24,2115.47998046875,13.6899995803833,3.494749947027713,3.4427392773499843,99.76753875508328,254.5198102616673,20.781322479248047,,25.83717918395996,16.12342643737793,47.54434585571289,18.947526931762695,37.022579193115234,,16.12841796875,60.20879364013672,33.44749069213867
2015-02-25,2113.860107421875,13.84000015258789,4.304685587557792,1.6446732297823092,97.7067460596529,259.556176820533,20.721477508544922,,25.97852325439453,16.12342643737793,47.44622039794922,18.829204559326172,36.89646911621094,,15.863912582397461,60.183837890625,33.70366287231445
2015-02-26,2110.739990234375,13.90999984741211,2.2212312551297986,0.7527286282694806,95.29170668574075,306.6279233273154,20.589820861816406,,25.496662139892578,16.08393669128418,47.23360061645508,18.947526931762695,36.94840621948242,,15.75949478149414,60.35010528564453,33.597652435302734
2015-02-27,2104.5,13.34000015258789,2.489957156047863,3.1987416566809923,101.0510162223715,289.15280074537327,20.541955947875977,,25.38422393798828,16.024707794189453,47.0128059387207,18.88178825378418,37.09675598144531,,15.742088317871094,60.059112548828125,33.55348587036133
2015-03-02,2117.389892578125,13.039999961853027,2.971693224223705,3.4977684274759144,103.66941042830513,249.6910859079121,20.677595138549805,,25.207551956176758,16.143173217773438,47.44622039794922,19.03078269958496,37.16350173950195,,15.439294815063477,60.599517822265625,33.955406188964844
2015-03-03,2107.780029296875,13.859999656677246,2.6783725794347397,3.5329963323328135,102.4674330779816,240.4870024780472,20.565889358520508,,25.300701141357422,16.09710693359375,47.14365005493164,18.903705596923828,37.022579193115234,,15.5332612991333,60.05080795288086,33.86265563964844
2015-03-04,2098.530029296875,14.229999542236328,4.071843772879824,3.7920133422320244,103.57765548372443,280.6289630092795,20.494075775146484,,25.265382766723633,15.998385429382324,46.77565002441406,18.829204559326172,36.762969970703125,,15.446253776550293,60.3418083190918,33.68598556518555
2015-03-05,2101.0400390625,14.039999961853027,2.8918833167339733,4.377011165671756,99.9498279471246,319.86455443055905,20.406307220458984,,25.1143856048584,16.064199447631836,46.80835723876953,18.80729103088379,36.88906478881836,,15.568068504333496,60.55793762207031,33.708072662353516
2015-03-06,2071.260009765625,15.199999809265137,2.702336274218452,2.5497990606274636,96.30931252126777,295.5972215054911,20.13103485107422,,24.664653778076172,15.94573974609375,46.17051696777344,18.575056076049805,36.16951370239258,,15.10168743133545,59.36909103393555,33.30617141723633
2015-03-09,2079.429931640625,15.0600004196167,4.005492451885099,1.0145357050086448,99.41229669091717,302.5377812790368,20.158966064453125,,24.48797607421875,16.01813316345215,46.60392761230469,18.662689208984375,36.36980438232422,,15.129532814025879,59.73490524291992,33.496063232421875
2015-03-10,2044.1600341796875,16.690000534057617,2.186376609199427,0.22587925986010005,95.65000788948889,241.23321328612315,19.851774215698242,,24.1474609375,15.675922393798828,45.74527359008789,18.281463623046875,35.85055160522461,,15.10168743133545,59.069786071777344,32.97489929199219
2015-03-11,2040.239990234375,16.8700008392334,4.467217341501293,1.4942527898169757,103.25308402422982,305.3488384432818,19.82783317565918,,24.21813201904297,15.77463436126709,45.69621658325195,18.163148880004883,35.57609558105469,,15.004240989685059,59.036529541015625,32.7938232421875
2015-03-12,2065.949951171875,15.420000076293945,3.9306119232416434,2.2708651610543353,96.25940641047501,264.04214057907967,20.075183868408203,,24.063949584960938,16.116846084594727,46.284996032714844,18.281463623046875,36.09534454345703,,15.28963565826416,59.81801986694336,33.46073913574219
2015-03-13,2053.39990234375,16.0,2.496789203835431,3.123819127700416,104.0309750704931,251.97387716668808,19.883682250976562,,23.973995208740234,16.004966735839844,45.859771728515625,18.18067741394043,35.813472747802734,,15.13300609588623,59.70164489746094,33.19574737548828
2015-03-16,2081.18994140625,15.609999656677246,3.767143359619043,0.7151939705025377,102.4436820430399,273.9894341654409,19.851774215698242,,24.298442840576172,16.202404022216797,46.62028121948242,18.395395278930664,36.251129150390625,,15.394046783447266,61.023555755615234,33.58441162109375
2015-03-17,2074.280029296875,15.65999984741211,3.8225179201024684,4.8210517426242046,101.19445073818153,263.11098394993815,19.63234519958496,,24.205289840698242,16.162912368774414,46.43219757080078,18.399778366088867,35.99150466918945,,15.3696870803833,60.84895706176758,33.39891052246094
2015-03-18,2099.5,13.970000267028809,3.9281758667148643,0.6294183409443949,103.03075642337745,253.77746577656262,19.931564331054688,,24.90880584716797,16.255048751831055,46.98009490966797,18.649547576904297,36.23627471923828,,15.783853530883789,61.63874053955078,33.69483184814453
2015-03-19,2089.27001953125,14.069999694824219,2.1851116293352257,2.4446062435252274,99.31805100785913,300.97846317137356,19.588455200195312,,24.513673782348633,16.103673934936523,46.661163330078125,18.596960067749023,36.07309341430664,,15.637679100036621,61.99625778198242,33.64624786376953
2015-03-20,2108.10009765625,13.020000457763672,2.896164321360682,2.9692622710871794,102.8580848424435,319.20878269879336,19.714609146118164,,24.87429428100586,16.322330474853516,46.924869537353516,18.71707534790039,36.52537155151367,,15.778343200683594,62.4448127746582,34.02070617675781
2015-03-23,2104.419921875,13.40999984741211,3.558245317068895,0.379431878617735,99.86372100825147,259.5847169129707,19.714609146118164,,24.786962509155273,16.229848861694336,46.530540466308594,18.71707534790039,36.58507537841797,,15.788862228393555,62.26971435546875,33.963096618652344
2015-03-24,2091.5,13.619999885559082,2.827245062131623,0.6168687945590748,99.6261927193373,257.41327008527503,19.650529861450195,,24.622020721435547,16.097742080688477,46.37446975708008,18.655481338500977,36.376102447509766,,15.613471984863281,61.727806091308594,33.78583526611328
2015-03-25,2061.050048828125,15.4399995803833,2.158895875715059,2.9693796509758017,102.85071861563513,250.9356059591229,19.430278778076172,,24.942218780517578,15.840124130249023,45.5858154296875,18.17588996887207,36.286556243896484,,15.431066513061523,60.602272033691406,33.23633575439453
2015-03-26,2056.14990234375,15.800000190734863,2.7774558042891555,2.7672899494081737,103.21577691760838,284.1064439753841,19.474332809448242,,24.913101196289062,15.82690715789795,45.46257781982422,18.189098358154297,36.12981414794922,,15.301273345947266,60.46056365966797,33.02804183959961
2015-03-27,2061.02001953125,15.069999694824219,2.812958305066868,1.245329880980047,100.54489114321171,288.4320297562675,19.466320037841797,,24.7093505859375,15.807098388671875,45.63509750366211,18.202289581298828,36.35371398925781,,15.392478942871094,60.89410400390625,33.19645309448242
2015-03-30,2086.239990234375,14.510000228881836,4.218031856440817,0.3037369032483095,104.68072502909678,263.3866649026706,19.73063087463379,,25.239763259887695,16.038288116455078,46.275875091552734,18.422286987304688,36.71942138671875,,15.581901550292969,61.51105499267578,33.53767395019531
2015-03-31,2067.889892578125,15.289999961853027,3.1805373129048733,2.540836723385408,102.52986193039185,266.42488043174774,19.534399032592773,,25.090986251831055,15.925997734069824,45.81582260131836,18.233095169067383,36.376102447509766,,15.585405349731445,60.44388198852539,33.39142990112305
2015-04-01,2059.68994140625,15.109999656677246,2.2989856148457544,3.4776210193031827,103.11162603879131,294.52116283538703,19.590456008911133,,25.084510803222656,15.912785530090332,45.511863708496094,18.206697463989258,36.42089080810547,,15.59943962097168,59.835296630859375,33.245182037353516
2015-04-02,2066.9599609375,14.670000076293945,3.7831119680574874,1.3363284426414668,95.3282549881924,267.95581126269025,19.610485076904297,,25.136259078979492,15.992050170898438,45.5365104675293,18.202289581298828,36.66717529296875,,15.62750244140625,60.01869201660156,33.54209899902344
2015-04-06,2080.6201171875,14.739999771118164,3.234488990910977,4.068629659484207,95.49273653582772,247.0650176974862,19.766666412353516,,25.589048385620117,16.018474578857422,45.88154983520508,18.378293991088867,36.95824432373047,,15.84498405456543,60.110408782958984,33.70162582397461
2015-04-07,2076.330078125,14.779999732971191,3.306832073454985,2.9573380735879593,103.52438885641874,306.4111121821323,19.73463249206543,,25.605220794677734,15.932598114013672,45.774749755859375,18.33869171142578,36.78657150268555,,15.66258716583252,60.25214767456055,33.51551055908203
2015-04-08,2081.89990234375,13.979999542236328,3.068852545896374,3.6780864170105216,100.48400936741912,308.2489111325629,19.790691375732422,,25.398237228393555,15.992050170898438,45.93082809448242,18.395889282226562,36.846290588378906,,15.616981506347656,60.76069641113281,33.83014678955078
2015-04-09,2091.179931640625,13.09000015258789,2.063547816860238,1.8876301040182137,96.9731397057606,257.58002401335034,19.846763610839844,,25.80573844909668,16.018474578857422,46.152652740478516,18.44428253173828,36.950782775878906,,15.550332069396973,61.2192497253418,33.86116027832031
2015-04-10,2102.06005859375,12.579999923706055,2.269728567483261,3.2407310876839133,98.172552164497,245.18177596201613,19.902820587158203,,25.918928146362305,16.011869430541992,46.80164337158203,18.51468849182129,37.017948150634766,,15.66609001159668,61.744483947753906,33.97638702392578
2015-04-13,2092.429931640625,13.9399995803833,2.785889952690817,3.5385175419985604,95.51685679911132,271.4748391549488,19.822725296020508,,25.660198211669922,16.071317672729492,46.358028411865234,18.461883544921875,36.846290588378906,,15.511738777160645,61.41099548339844,33.7902717590332
2015-04-14,2095.840087890625,13.670000076293945,3.271426727911757,2.826676723009228,96.58536158499923,245.13082017899066,19.90682601928711,,26.12269401550293,16.071317672729492,46.415531158447266,18.40468978881836,36.92839431762695,,15.588915824890137,61.51105499267578,33.77254867553711
2015-04-15,2106.6298828125,12.84000015258789,4.268916184815232,1.857245751572598,103.12693043375782,258.10156678067483,20.099048614501953,,26.74689292907715,16.130765914916992,46.4976806640625,18.56747817993164,36.82390594482422,,15.62750244140625,61.66945266723633,33.77254867553711
2015-04-16,2104.989990234375,12.600000381469727,2.6232305728721874,4.565562031385291,96.32603990746811,303.4321822663709,20.05499839782715,,26.68544578552246,16.15719223022461,46.399105072021484,18.501483917236328,36.95824432373047,,15.525779724121094,61.63608932495117,33.83900451660156
2015-04-17,2081.179931640625,13.890000343322754,3.025957307589074,0.202577177350993,97.33396269458127,304.3517157532161,19.87078285217285,,26.49139404296875,15.939205169677734,45.84046936035156,18.246292114257812,36.614933013916016,,15.469649314880371,61.10250473022461,33.3382568359375
2015-04-20,2100.39990234375,13.300000190734863,2.1924497745719824,3.8559838494859737,102.63610479614158,250.7390735274995,20.014951705932617,,26.59166145324707,16.005260467529297,46.37446975708008,18.55868148803711,36.74180221557617,,15.701170921325684,61.47767639160156,33.7060661315918
2015-04-21,2097.2900390625,13.25,2.72437863228442,3.540326525157584,99.47332426666188,245.93381042279378,19.866785049438477,,26.31028175354004,15.925997734069824,46.31695556640625,18.549880981445312,36.80897521972656,,15.5608549118042,61.886199951171875,33.741519927978516
2015-04-22,2107.9599609375,12.710000038146973,2.4030532181350113,1.7236258718079538,102.8986462103554,319.37373715587273,19.90682601928711,,26.48492431640625,16.038288116455078,46.51410675048828,18.739072799682617,36.831356048583984,,15.592429161071777,61.98625183105469,33.77254867553711
2015-04-23,2112.929931640625,12.479999542236328,4.3242441308564326,3.410748220814658,101.18346307045458,292.4475160995871,19.958887100219727,,26.66604232788086,16.064708709716797,46.46483612060547,18.813875198364258,36.7044792175293,,15.680122375488281,62.21967697143555,33.9409294128418
2015-04-24,2117.68994140625,12.289999961853027,4.020300948911043,2.040092408360154,96.13099739423822,283.36772073586553,20.127079010009766,,26.514039993286133,16.038288116455078,46.26765823364258,18.97667121887207,36.711936950683594,,15.837976455688477,62.01961135864258,34.40180587768555
2015-04-27,2108.919921875,13.119999885559082,4.009180192247786,2.1201706663751616,98.9688939308904,304.5371814435782,20.303287506103516,,26.48492431640625,15.978841781616211,46.2512321472168,19.02947425842285,36.51042938232422,,15.648548126220703,60.89410400390625,34.100467681884766
2015-04-28,2114.760009765625,12.40999984741211,2.4664251472150895,4.680176585892675,102.43544269637295,241.32315594319013,20.33131217956543,,26.617525100708008,16.071317672729492,46.33338165283203,19.091068267822266,36.547752380371094,,15.760801315307617,61.194244384765625,33.98081588745117
2015-04-29,2106.85009765625,13.390000343322754,4.231397496224945,1.3293075894644313,100.80737139797353,254.9446318552399,20.319299697875977,,26.824522018432617,16.064708709716797,46.10335922241211,18.998676300048828,36.21936798095703,,15.694154739379883,60.635650634765625,33.750370025634766
2015-04-30,2085.510009765625,14.550000190734863,3.348355604789127,0.6901919659831706,98.88133081002249,292.3924241694265,20.1911563873291,,26.74042510986328,15.939205169677734,45.7008056640625,18.734676361083984,36.09996032714844,,15.511738777160645,59.78525924682617,33.37370300292969
2015-05-01,2108.2900390625,12.699999809265137,4.018600387910157,2.9642612549713454,96.70760283450386,270.06074782431705,20.52353286743164,,26.80187225341797,16.077922821044922,46.275875091552734,18.963470458984375,36.428348541259766,,15.59943962097168,60.59394836425781,33.83458709716797
2015-05-04,2114.489990234375,12.850000381469727,2.275129811319192,0.4039801417810295,99.23438804899793,316.5239126983365,20.467470169067383,,26.733957290649414,16.236452102661133,46.34980773925781,18.981075286865234,36.480594635009766,,15.71519947052002,60.97744369506836,33.905479431152344
2015-05-05,2089.4599609375,14.3100004196167,2.569837906354854,1.7625958098168808,100.14927508860671,256.1157185316635,20.235200881958008,,26.40406608581543,16.09113121032715,45.725460052490234,18.686288833618164,36.18952941894531,,15.364412307739258,60.2104606628418,33.55096435546875
2015-05-06,2080.14990234375,15.149999618530273,3.067769471565641,2.5790651061658365,96.70677435302234,309.1165622492018,20.239206314086914,,26.300567626953125,16.011869430541992,45.7008056640625,18.52788543701172,36.30146408081055,,15.280228614807129,59.97702407836914,33.41358947753906
2015-05-07,2088.0,15.130000114440918,4.045036914806232,0.8934227324978472,101.62906252344565,265.70818446521804,20.327308654785156,,26.015953063964844,16.124162673950195,45.93906784057617,18.664283752441406,36.39103317260742,,15.33635425567627,60.26046371459961,33.58641052246094
2015-05-08,2116.10009765625,12.859999656677246,4.151826458140858,3.3247008684768113,103.52538740855967,319.16518465902453,20.651683807373047,,26.442880630493164,16.355350494384766,46.48126220703125,18.93267250061035,36.69704055786133,,15.445096015930176,61.23591232299805,33.945377349853516
2015-05-11,2105.330078125,13.850000381469727,3.0435275078719473,1.8381699279780421,104.75527329020902,303.42756270696975,20.555570602416992,,25.944822311401367,16.2959041595459,46.440189361572266,18.835872650146484,36.547752380371094,,15.339859008789062,61.269248962402344,33.794700622558594
2015-05-12,2099.1201171875,13.859999656677246,2.5552695261768257,2.0634504174888866,98.33241740550727,274.61139844832286,20.339319229125977,,26.064476013183594,16.236452102661133,46.390899658203125,18.734676361083984,36.465660095214844,,15.322320938110352,60.877418518066406,33.73265075683594
2015-05-13,2098.47998046875,13.760000228881836,2.299663418334207,0.6642162741364855,100.95046344923762,277.44672481501175,20.315290451049805,,25.996545791625977,16.243057250976562,46.48946762084961,18.813875198364258,36.45073699951172,,15.17148494720459,60.944122314453125,33.51994705200195
2015-05-14,2121.10009765625,12.739999771118164,2.84403792850907,4.428040646988497,95.90195700200245,318.9084636404593,20.52753257751465,,25.986858367919922,16.38838005065918,46.957740783691406,19.117473602294922,37.01049041748047,,15.34687614440918,61.7861442565918,33.67060852050781
2015-05-15,2122.72998046875,12.380000114440918,4.357274259781298,2.1326457120546247,101.06015002479444,274.02465202409223,20.627656936645508,,26.090347290039062,16.315723419189453,46.916648864746094,19.055870056152344,37.12989807128906,,15.546826362609863,61.911231994628906,33.9409294128418
2015-05-18,2129.199951171875,12.729999542236328,3.7575473972379445,2.2659637625625053,102.15662652072311,307.3768064168208,20.535545349121094,,26.11299705505371,16.40819549560547,47.007015228271484,19.148265838623047,37.01049041748047,,15.606457710266113,62.278079986572266,34.0694465637207
2015-05-19,2127.830078125,12.850000381469727,2.909074005948235,3.276343997158446,102.88159788135707,291.8534439183635,20.4354305267334,,25.741056442260742,16.50067138671875,46.87558364868164,19.099868774414062,36.913448333740234,,15.641529083251953,62.56985092163086,34.060585021972656
2015-05-20,2125.85009765625,12.880000114440918,4.429455206802402,0.40108682164085885,102.04104360771638,272.32160822902506,20.423416137695312,,25.789573669433594,16.454437255859375,46.703067779541016,19.113065719604492,36.831356048583984,,15.66609001159668,62.653221130371094,34.02070617675781
2015-05-21,2130.820068359375,12.109999656677246,4.406118237355278,4.087244384238915,100.89729036076466,241.2935631963616,20.49549674987793,,26.032136917114258,16.414804458618164,46.957740783691406,19.19666862487793,36.913448333740234,,15.659071922302246,62.66157913208008,34.153656005859375
2015-05-22,2126.06005859375,12.130000114440918,2.6294557395634106,4.708469369109072,99.49912781085506,287.3335056474803,20.471477508544922,,25.938343048095703,16.421417236328125,46.74413299560547,19.183473587036133,36.75673294067383,,15.634523391723633,62.511497497558594,34.096038818359375
2015-05-26,2104.199951171875,14.0600004196167,2.092217368386332,2.4393393284537335,104.31535049155262,255.12136538676435,20.215179443359375,,25.5275936126709,16.236452102661133,46.23479461669922,18.906278610229492,36.465660095214844,,15.536297798156738,61.87785339355469,33.85231018066406
2015-05-27,2123.47998046875,13.270000457763672,3.523910834949742,3.048852996332692,100.83332909988518,255.35100397744762,20.347332000732422,,25.482316970825195,16.414804458618164,46.530540466308594,19.262662887573242,36.69704055786133,,15.59943962097168,62.59486770629883,34.10490417480469
2015-05-28,2120.7900390625,13.3100004196167,3.2566975580721538,2.9505095723638153,100.38384186896434,292.26172526661946,20.39938735961914,,25.382064819335938,16.394987106323242,46.30873107910156,19.223068237304688,36.64478302001953,,15.634523391723633,62.63656234741211,34.04730224609375
2015-05-29,2107.389892578125,13.84000015258789,2.1286968781249733,2.067162717536312,99.54482732955357,244.29577503514994,20.267242431640625,,25.352951049804688,16.249671936035156,45.848697662353516,19.082265853881836,36.41342544555664,,15.609963417053223,62.47814178466797,33.81243133544922
2015-06-01,2111.72998046875,13.970000267028809,2.598904726667431,2.0195380077551635,97.41506226856062,286.41410958372273,20.275249481201172,,25.28827476501465,16.262880325317383,46.0540771484375,19.135068893432617,36.41342544555664,,15.631010055541992,62.728248596191406,33.909908294677734
2015-06-02,2109.60009765625,14.239999771118164,2.3622371802280577,0.8970379940168772,100.09723171603565,292.94121237819166,20.339319229125977,,25.46291732788086,16.289297103881836,46.14443588256836,19.095470428466797,36.31639099121094,,15.424046516418457,62.319725036621094,33.98524856567383
2015-06-03,2114.070068359375,13.65999984741211,3.2236319006939076,3.6983918148118704,98.79959952259753,297.6908682879235,20.359346389770508,,25.28827476501465,16.428020477294922,46.37446975708008,19.135068893432617,36.29400634765625,,15.196033477783203,62.43646240234375,34.251136779785156
2015-06-04,2095.840087890625,14.710000038146973,4.464126135276501,1.123271583923491,99.48485228002633,260.41849735348524,20.119070053100586,,24.94544792175293,16.282690048217773,45.856910705566406,18.959075927734375,36.03278732299805,,15.174991607666016,62.00292205810547,34.007408142089844
